"record_id","atd_device_id","read_date","intersection_name","direction","movement","heavy_vehicle","volume","speed_average","speed_stddev","seconds_in_zone_average","seconds_in_zone_stddev","month","day","year","hour","minute","day_of_week","bin_duration"
"5ebfe41163305f5e9eefcf26e65fef4c","6881","2024-07-08T16:45:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","THRU","false","210","28.329","6.718","1.824","5.288","7","8","2024","16","45","1","900"
"2edbf73250645f5b451df66b7a5a35a5","6881","2024-07-08T16:45:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","THRU","true","8","28.25","8.582","1.525","0.625","7","8","2024","16","45","1","900"
"e3865cd4471762239eb8c04a2956c776","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","LEFT TURN","false","3","18.0","26.058","0.133","0.058","7","8","2024","16","45","1","900"
"2c13d7a2c3bdc1a11c538fa965aa5ded","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","RIGHT TURN","false","13","4.923","0.862","1.915","1.064","7","8","2024","16","45","1","900"
"f729c069250181b42330c209ac2e3c25","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","RIGHT TURN","true","1","6.0","0.0","2.0","0.0","7","8","2024","16","45","1","900"
"482b7fbe146a666bd22f2bc7e6ffeb7e","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","THRU","false","58","9.603","10.756","8.416","26.071","7","8","2024","16","45","1","900"
"1b415af3d237a490333f06f8c3671dfd","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","THRU","true","3","7.667","1.155","0.667","0.981","7","8","2024","16","45","1","900"
"1c95261fabbdf01218df5a38c840aed8","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","LEFT TURN","false","16","10.625","11.254","12.175","32.121","7","8","2024","16","45","1","900"
"853a2f1611cdd0f7ec23b3b6a6248dcf","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","RIGHT TURN","false","8","4.875","1.356","1.738","2.059","7","8","2024","16","45","1","900"
"c20769ca649f51aec02f36ed22b237bd","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","THRU","false","55","9.345","8.427","8.638","21.663","7","8","2024","16","45","1","900"
"3640052cb5e353e87ef5ed1d59ea3cbf","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","THRU","true","1","8.0","0.0","3.0","0.0","7","8","2024","16","45","1","900"
"a662df61fa1db0b242bd6c6d9647ce75","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","LEFT TURN","false","25","9.4","4.933","11.012","30.502","7","8","2024","16","45","1","900"
"abaa20af6e2982dc6bf15639906c822c","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","RIGHT TURN","false","9","6.778","1.302","2.0","1.006","7","8","2024","16","45","1","900"
"90d7e3080a5a20773a2c78004c92e327","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","THRU","false","102","12.373","5.295","5.061","13.977","7","8","2024","16","45","1","900"
"5f9bbc7a1e0a3b7947fd8d1c8b9921c5","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","THRU","true","3","8.667","3.215","0.267","0.289","7","8","2024","16","45","1","900"
"f65b9c15d440e907447ff207cff627de","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","LEFT TURN","false","10","6.8","2.616","2.91","7.035","7","8","2024","16","45","1","900"
"c5fc566df0114bb07ded2738be922e46","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","RIGHT TURN","false","18","5.944","0.873","23.483","38.67","7","8","2024","16","45","1","900"
"adf97ded1054863236c5845c91165b70","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","THRU","false","57","10.0","3.036","19.844","38.237","7","8","2024","16","45","1","900"
"000f7c34cfce43c7e103c79500da3af3","6808","2024-07-08T16:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","THRU","true","1","10.0","0.0","3.4","0.0","7","8","2024","16","45","1","900"
"22b5cae6c3d9ec003306aa1c6091d9cc","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","LEFT TURN","false","21","12.905","5.147","14.005","26.383","7","8","2024","16","30","1","900"
"d9c71bdb71e2749de80a2e3d3165b327","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","LEFT TURN","true","7","12.286","2.87","9.029","10.932","7","8","2024","16","30","1","900"
"294af007deef2ea256567631facad33a","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","RIGHT TURN","false","5","10.2","7.918","1.66","1.689","7","8","2024","16","30","1","900"
"43af4a8b2454619e25923b77288cca9d","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","THRU","false","127","17.591","5.625","17.006","33.949","7","8","2024","16","30","1","900"
"27f690433f22b55731319e49ff2d9364","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","THRU","true","30","17.733","5.825","16.383","35.761","7","8","2024","16","30","1","900"
"9ce9f09aa73160acb4b11e32d5ff0ab7","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","LEFT TURN","false","8","8.625","3.583","49.563","51.521","7","8","2024","16","30","1","900"
"4791120bd559fb374fddf078c69e3579","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","LEFT TURN","true","1","9.0","0.0","0.3","0.0","7","8","2024","16","30","1","900"
"055199de686eda8a424a62c7629d5183","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","RIGHT TURN","false","14","8.071","8.004","12.836","22.635","7","8","2024","16","30","1","900"
"c4427fab4f36023f11b6407f45e539cb","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","RIGHT TURN","true","3","8.333","2.517","20.5","28.159","7","8","2024","16","30","1","900"
"3972a418ab6d214e0526fed6214e4227","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","THRU","false","9","23.444","31.069","38.433","41.371","7","8","2024","16","30","1","900"
"ba23b6490bd418dc18cd3ed2642ac3fc","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","THRU","true","1","11.0","0.0","13.2","0.0","7","8","2024","16","30","1","900"
"5ba28b118bf9f26dd1dafaf5cf8c1112","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","LEFT TURN","false","24","13.792","3.148","11.987","29.439","7","8","2024","16","30","1","900"
"98491c2ad91b312e335b7892bed24cb8","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","RIGHT TURN","false","2","10.5","3.536","59.15","77.711","7","8","2024","16","30","1","900"
"22f1a3f0c537e05a43b5fc6529585cc8","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","RIGHT TURN","true","12","12.167","4.529","32.908","40.325","7","8","2024","16","30","1","900"
"b359722e0945a50bf8ac0c8b3f30cdd1","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","THRU","false","9","14.333","7.858","31.456","45.321","7","8","2024","16","30","1","900"
"6b7739ddcd7c91a74447c956b11e59c0","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","THRU","true","4","11.75","5.377","47.35","36.406","7","8","2024","16","30","1","900"
"2078718a8a53703b1e58d0702682deaa","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","LEFT TURN","false","8","11.5","5.345","21.662","20.567","7","8","2024","16","30","1","900"
"4a1a5d23dc861c07d508b1080e5cf62e","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","LEFT TURN","true","2","7.5","3.536","0.05","0.071","7","8","2024","16","30","1","900"
"44d040e1cfd4d0aa01d087296695019b","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","RIGHT TURN","false","9","10.778","3.528","3.178","4.677","7","8","2024","16","30","1","900"
"d822a476620f168a67f2ee5f72bfadce","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","RIGHT TURN","true","9","13.222","6.685","4.4","4.088","7","8","2024","16","30","1","900"
"eacb3b0666860c0cd83eda6aa85726d0","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","THRU","false","139","23.705","6.426","2.366","7.446","7","8","2024","16","30","1","900"
"07f18a8ec1eb2303d65259838103ba33","6653","2024-07-08T16:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","THRU","true","72","21.389","7.703","5.069","14.608","7","8","2024","16","30","1","900"
"95ccacf992e8ec3eea4da8107a29708f","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","LEFT TURN","false","4","11.0","4.967","12.25","15.586","7","8","2024","16","30","1","900"
"58f69638b2ed594e353bb24a849943af","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","LEFT TURN","true","4","16.0","6.683","3.925","5.587","7","8","2024","16","30","1","900"
"057a8cf1aef16fa2efd13937261419e5","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","RIGHT TURN","false","41","12.512","5.372","5.873","16.731","7","8","2024","16","30","1","900"
"bf34257daac4b8388cab836dd8aec917","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","RIGHT TURN","true","1","8.0","0.0","8.7","0.0","7","8","2024","16","30","1","900"
"a405cd500137a6be322f7f50823ec68e","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","THRU","false","92","16.25","5.16","3.249","10.204","7","8","2024","16","30","1","900"
"a8e47396b4050220871aa1571378c150","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","THRU","true","3","18.667","7.095","12.5","19.833","7","8","2024","16","30","1","900"
"3dc23d1b2fc6b7e3d8f26558ac03f911","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","LEFT TURN","false","19","10.684","8.756","1.616","1.123","7","8","2024","16","30","1","900"
"d0edaef8440de3df832c8c402c900267","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","LEFT TURN","true","1","5.0","0.0","4.5","0.0","7","8","2024","16","30","1","900"
"3b9bb5b7f0f31e16fa847351ce11796e","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","THRU","false","1","12.0","0.0","0.0","0.0","7","8","2024","16","30","1","900"
"1e2d78a219f34662d3dd6bb8de05c143","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","THRU","true","2","8.0","2.828","1.3","1.838","7","8","2024","16","30","1","900"
"43fa4d3da312f0bdcf9a81e436781c6d","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","LEFT TURN","false","2","14.0","5.657","0.9","0.707","7","8","2024","16","30","1","900"
"37e3637b6007d410648c608e8f5cbc7a","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","RIGHT TURN","false","2","10.5","0.707","3.35","0.354","7","8","2024","16","30","1","900"
"21948ce20328a4a5a2781b1972486a2d","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","THRU","false","100","28.92","11.961","9.549","21.843","7","8","2024","16","30","1","900"
"ee31718a9e2c3ccd7e61854187f98477","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","THRU","true","20","34.45","11.932","5.125","16.56","7","8","2024","16","30","1","900"
"86bb430d537c49c0e8f82ed66b2e1e33","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","LEFT TURN","false","9","6.111","4.256","8.578","18.632","7","8","2024","16","30","1","900"
"31d989db5b1c59b7e5a23c69ed4ccb30","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","LEFT TURN","true","2","7.5","0.707","1.0","1.131","7","8","2024","16","30","1","900"
"43071a4c8166eed958b76f4806588e98","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","RIGHT TURN","false","15","5.4","11.394","20.633","38.706","7","8","2024","16","30","1","900"
"7c3d1c10dcc20df60522879997a0111a","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","THRU","false","36","6.806","5.646","29.706","61.952","7","8","2024","16","30","1","900"
"945df540cb28155b9ee64295013e82cc","6882","2024-07-08T16:30:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","THRU","true","4","8.0","5.598","2.2","1.889","7","8","2024","16","30","1","900"
"9051ee402f475d953cc23c1d801c1b82","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","LEFT TURN","false","14","12.143","3.159","-0.071","0.267","7","8","2024","16","30","1","900"
"cab86ffab176034ee6831d81d4b1569a","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","LEFT TURN","true","1","11.0","0.0","0.0","0.0","7","8","2024","16","30","1","900"
"22afdc6cc11de08a37e04bcb80e7f16c","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","RIGHT TURN","false","23","11.652","3.651","0.0","0.0","7","8","2024","16","30","1","900"
"57eab4e99dab78e93ae3c0e87bb6d19c","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","RIGHT TURN","true","2","12.0","1.414","0.0","0.0","7","8","2024","16","30","1","900"
"bb040b71ba5406e0d22c16b7007617b3","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","THRU","false","166","26.373","10.077","-0.036","0.187","7","8","2024","16","30","1","900"
"ece23a04eac7f984018c0833624738ea","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","U-TURN","false","1","8.0","0.0","0.0","0.0","7","8","2024","16","30","1","900"
"9c2ff7278c33222cf547ba89f718964f","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","LEFT TURN","false","64","11.859","5.092","-0.172","0.38","7","8","2024","16","30","1","900"
"5df1242059debb96ac6b260eb9e18274","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","LEFT TURN","true","4","12.25","4.272","0.0","0.0","7","8","2024","16","30","1","900"
"56fceb72905d2c39b27d8d9b7216f9ff","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","RIGHT TURN","false","4","5.25","4.573","0.0","0.0","7","8","2024","16","30","1","900"
"cd1c0c5c2cfd70e8496c28c0e26be9fe","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","THRU","false","30","15.6","12.039","-0.167","0.379","7","8","2024","16","30","1","900"
"abcd4f630a0b5fe3792d9fdee13e5e3f","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","LEFT TURN","false","28","11.214","6.691","-0.107","0.315","7","8","2024","16","30","1","900"
"e855046f5a5ffe5dfeabcf78ed38f925","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","LEFT TURN","true","5","12.0","2.828","0.0","0.0","7","8","2024","16","30","1","900"
"df5f5e9e8de45c0ff117a18a5f564596","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","RIGHT TURN","false","20","6.55","3.17","0.0","0.0","7","8","2024","16","30","1","900"
"2ff9e8613f49450164ffc740b3bacf0e","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","RIGHT TURN","true","1","5.0","0.0","0.0","0.0","7","8","2024","16","30","1","900"
"a7f559ed2272c1a8a78db86102079d97","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","THRU","false","22","11.727","3.628","-0.136","0.351","7","8","2024","16","30","1","900"
"c80a1c127d82f0b2a97381d0b6441650","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","THRU","true","2","10.5","3.536","0.0","0.0","7","8","2024","16","30","1","900"
"4f6c6fb3392307eb18b1d28353122943","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","LEFT TURN","false","11","15.273","17.036","-0.273","0.467","7","8","2024","16","30","1","900"
"db5cb43e2e963dd1740a00583e85417d","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","LEFT TURN","true","1","12.0","0.0","0.0","0.0","7","8","2024","16","30","1","900"
"225cf80ebda220ba412c184fa0250254","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","THRU","false","174","19.994","6.606","-0.529","0.501","7","8","2024","16","30","1","900"
"288d9a97c1151494ef9f211e4e7ee378","7038","2024-07-08T16:30:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","THRU","true","15","20.8","4.144","-0.6","0.507","7","8","2024","16","30","1","900"
"b65a1be7a4ee1cf29024b12de9553990","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","25","14.64","4.932","26.204","38.425","7","8","2024","16","30","1","900"
"32da7ee9ab411d7a57b0fc6faf027d30","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","true","2","13.5","0.707","3.05","0.919","7","8","2024","16","30","1","900"
"7e5f5876894265bb8ec2e2a708c989f0","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","44","33.045","8.758","3.207","7.925","7","8","2024","16","30","1","900"
"3e6dd1b9acf2031ccdb48cc1f9714588","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","179","34.637","10.981","3.513","9.958","7","8","2024","16","30","1","900"
"3237cb78a2f53072dc1d6f44aef87d64","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","U-TURN","false","1","14.0","0.0","39.3","0.0","7","8","2024","16","30","1","900"
"ee1ee4e2e2deeb126a65b22b5f45f449","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","4","19.25","10.112","27.025","50.665","7","8","2024","16","30","1","900"
"fdef7655e9122b1efcf3d3a83915671b","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","2","23.5","2.121","0.25","0.212","7","8","2024","16","30","1","900"
"8b0f600581e3b3be84777cde5c828311","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","false","2","11.5","16.263","1.1","1.556","7","8","2024","16","30","1","900"
"d33d941544d154d1630eec81c183eaf9","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","true","1","40.0","0.0","1.6","0.0","7","8","2024","16","30","1","900"
"546dc61a2d8c2a3088aececea7f5ae73","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","13","30.846","22.36","10.608","33.82","7","8","2024","16","30","1","900"
"65e891a7f097e0f40ede34ec79923c00","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","true","3","24.333","15.275","0.867","1.026","7","8","2024","16","30","1","900"
"e9e743b81ab738f6db3d304a8d112715","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","false","4","27.0","24.739","35.875","67.562","7","8","2024","16","30","1","900"
"95f07e61ac5a14a381d73dbc7d5dc29e","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","6","15.0","3.033","82.95","72.821","7","8","2024","16","30","1","900"
"a0c4f4971def796d9e278b23dbfb20a9","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","15","9.733","2.463","13.807","26.087","7","8","2024","16","30","1","900"
"e0c94d0e50c1879fb1852e2cf2a53c6a","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","1","11.0","0.0","0.1","0.0","7","8","2024","16","30","1","900"
"8baae7d9bcb274b8e7619ebb92af9596","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","7","14.143","3.388","25.814","38.864","7","8","2024","16","30","1","900"
"3016ee806ec89d2588063e57fbfbd8a1","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","true","5","18.0","8.276","24.96","46.447","7","8","2024","16","30","1","900"
"3527ec0ce477d1fb711b4472065cd058","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","15","10.4","3.46","22.08","41.798","7","8","2024","16","30","1","900"
"b3482c93923cb06e85bb95bd396e1d4c","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","2","9.0","1.414","47.9","67.599","7","8","2024","16","30","1","900"
"beab749be84ccf138722c7d81d0fbb30","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","7","15.714","20.402","4.786","7.483","7","8","2024","16","30","1","900"
"eb127e8acabcb42c09c55e3d4495ad0d","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","137","37.504","18.19","3.485","10.785","7","8","2024","16","30","1","900"
"8b0f054fd66d47e5c32801376dd4a54b","7343","2024-07-08T16:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","12","33.583","19.19","1.925","4.06","7","8","2024","16","30","1","900"
"346384cf5a48565adf4525068dcc2ef0","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","EASTBOUND","RIGHT TURN","false","2","14.5","2.121","1.4","0.283","7","8","2024","16","30","1","900"
"6bd0cc023e4d41a14330c975425619ae","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","EASTBOUND","THRU","false","314","32.873","10.75","1.941","5.356","7","8","2024","16","30","1","900"
"0e26c812e24749f9519c2aab3b4bbf4b","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","EASTBOUND","THRU","true","16","33.25","9.088","0.944","0.614","7","8","2024","16","30","1","900"
"e524ccc4708df4141885641c0f96f072","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","NORTHBOUND","LEFT TURN","false","7","7.571","3.952","17.429","43.693","7","8","2024","16","30","1","900"
"37dd0225132584f9a7ab4ec8b27c4ed5","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","NORTHBOUND","RIGHT TURN","false","19","5.158","4.634","13.8","24.309","7","8","2024","16","30","1","900"
"d894fe459c5f9f4e885b35f076227c4b","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","NORTHBOUND","THRU","false","1","77.0","0.0","0.1","0.0","7","8","2024","16","30","1","900"
"d2331235b7faf7a717d22d1e818d4d27","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","LEFT TURN","false","24","9.417","4.18","4.517","8.691","7","8","2024","16","30","1","900"
"5cbc01bcf1d9d8e6940584ef5b9f54f3","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","THRU","false","363","30.937","8.249","1.135","1.728","7","8","2024","16","30","1","900"
"cea96189fcb63407d31c0f2176baf1a6","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","THRU","true","24","29.75","11.023","1.883","4.357","7","8","2024","16","30","1","900"
"21a4c9d60f5fce102c28abc53dad2385","6382","2024-07-08T16:30:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","U-TURN","false","1","7.0","0.0","0.7","0.0","7","8","2024","16","30","1","900"
"29fad52d0987311881e47d3de410450b","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","EASTBOUND","RIGHT TURN","false","13","10.308","4.191","3.708","2.932","7","8","2024","16","30","1","900"
"62b84906c0c0167f0d849642d38795d0","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","EASTBOUND","THRU","false","276","29.696","7.864","1.541","2.116","7","8","2024","16","30","1","900"
"ce4d51c2a74241666473e7051a38dabd","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","EASTBOUND","THRU","true","3","26.0","7.0","1.3","1.153","7","8","2024","16","30","1","900"
"1d6c950656fd2207d4b119a2f8089804","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","EASTBOUND","U-TURN","false","1","9.0","0.0","11.1","0.0","7","8","2024","16","30","1","900"
"6074d85b520bb6ad004e2d151a32a3c2","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","NORTHBOUND","LEFT TURN","false","18","6.333","4.814","23.644","41.693","7","8","2024","16","30","1","900"
"38c5ea585474763ecdd88de7b6c87f44","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","NORTHBOUND","RIGHT TURN","false","2","0.5","0.707","2.55","3.465","7","8","2024","16","30","1","900"
"2a2d80af8a030e7e6d9e3423cb512d46","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","SOUTHBOUND","RIGHT TURN","false","1","5.0","0.0","12.3","0.0","7","8","2024","16","30","1","900"
"c7f76b79bb3e9b632f8b0714d6cbf3c8","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","LEFT TURN","false","6","7.167","1.722","30.117","27.773","7","8","2024","16","30","1","900"
"d1d528e60afc54e54afcfa67e35dcec5","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","THRU","false","186","28.548","6.255","1.403","1.088","7","8","2024","16","30","1","900"
"86d2344c7e4b50d13b3f58c96c94e87f","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","THRU","true","3","18.0","9.539","8.3","12.997","7","8","2024","16","30","1","900"
"a02d5cfea4f5fc5f07d2722b93bee580","6881","2024-07-08T16:30:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","U-TURN","false","1","18.0","0.0","0.1","0.0","7","8","2024","16","30","1","900"
"a8de9dc9ef5fa6f552af793512fc3bfe","6808","2024-07-08T16:30:00.000","OLTORF ST / 4TH ST","EASTBOUND","LEFT TURN","false","6","4.833","2.639","17.933","42.999","7","8","2024","16","30","1","900"
